#TYPICAL METEOROLOGICAL YEAR (P50) - HOURLY VALUES OF SOLAR RADIATION AND METEOROLOGICAL PARAMETERS
#
#Customer name: FICHTNER GmbH & Co. KG
#Issued: 2019-03-19 10:58
#
#Site name: Abu Dhabi PV2, United Arab Emirates (AE)
#Latitude: 24.133889
#Longitude: 54.520833
#Elevation: 31.0 m a.s.l.
#http://solargis.info/imaps/#tl=Google:satellite&loc=24.133889,54.520833&z=14 
#
#
#Output from the climate database Solargis v2.1.28
#
#Solar radiation data
#Description: data calculated from Meteosat MSG IODC and Meteosat MFG IODC satellite data ((c) 2019 EUMETSAT) and from atmospheric data ((c) 2019 ECMWF, NOAA and NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: 250 m
#
#Meteorological data
#Description: spatially disaggregated from CFSR, CFSv2 and GFS ((c) 2019 NOAA) and MERRA2 ((c) 2019 NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: temperature 1 km, other meteorological parameters 33 km to 55 km
#
#Service provider: Solargis s.r.o., M. Marecka 3, Bratislava, Slovakia
#Company ID: 45 354 766, VAT Number: SK2022962766
#Registration: Business register, District Court Bratislava I, Section Sro, File 62765/B
#http://solargis.com, contact@solargis.com
#
#Disclaimer:
#Considering the nature of climate fluctuations, interannual and long-term changes, as well as the uncertainty of measurements and calculations, Solargis s.r.o. cannot take full guarantee of the accuracy of estimates. The maximum possible has been done for the assessment of climate conditions based on the best available data, software and knowledge. Solargis s.r.o. shall not be liable for any direct, incidental, consequential, indirect or punitive damages arising or alleged to have arisen out of use of the provided data. Solargis is a trade mark of Solargis s.r.o.
#
#Copyright (c) 2019 Solargis s.r.o.
#
#
#TMY method: SolarGIS_2
#TMY created from following years: 1:2007 2:2014 3:2001 4:2008 5:2009 6:2001 7:2009 8:2010 9:2003 10:2004 11:2009 12:2003 
#
#Columns:
#Day - Day of year
#Time - Time reference UTC+4, time step 60 min, time format HH:MM, center of the averaging interval
#GHI - Global horizontal irradiation [Wh/m2], no data value -9
#DNI - Direct normal irradiation [Wh/m2], no data value -9
#DIF - Diffuse horizontal irradiation [Wh/m2], no data value -9
#SE - Sun altitude (elevation) angle [deg.]
#SA - Sun azimuth angle [deg.]
#TEMP - Air temperature at 2 m [deg. C]
#WS - Wind speed at 10 m [m/s]
#WD - Wind direction at 10 m [deg.]
#RH - Relative humidity [%]
#AP - Atmospheric pressure [hPa]
#PWAT - Precipitable water [kg/m2], no data value -99
#
#Data:
Day;Time;GHI;DNI;DIF;SE;SA;TEMP;WS;WD;RH;AP;PWAT
317;20:30;0;0;0;-39.47;85.97;23.7;3.5;4;55.8;1010.1;17.3
317;21:30;0;0;0;-53.14;91.96;23.0;3.4;14;60.1;1010.4;16.9
317;22:30;0;0;0;-66.71;101.21;22.5;3.1;26;62.0;1010.4;16.3
317;23:30;0;0;0;-79.07;129.77;21.9;3.0;40;62.1;1010.2;15.6
318;0:30;0;0;0;-80.89;-144.21;21.4;2.8;54;61.0;1009.7;15.1
318;1:30;0;0;0;-69.56;-104.43;20.8;2.8;66;59.7;1009.7;14.7
318;2:30;0;0;0;-56.06;-93.51;20.1;2.8;76;58.2;1009.7;14.1
318;3:30;0;0;0;-42.45;-87.01;19.5;2.8;83;56.0;1010.0;13.4
318;4:30;0;0;0;-28.91;-81.60;19.0;2.9;89;53.6;1010.5;12.4
318;5:30;0;0;0;-15.48;-76.47;18.4;3.0;94;51.6;1010.9;11.4
318;6:30;13;49;10;-2.00;-70.88;18.4;3.1;99;49.2;1011.6;10.0
318;7:30;145;412;66;10.43;-64.31;20.0;3.5;106;44.0;1012.0;8.7
318;8:30;328;536;125;22.23;-56.10;22.4;3.8;109;38.1;1012.5;7.7
318;9:30;522;706;145;32.82;-45.34;25.6;3.4;101;31.9;1012.5;7.1
318;10:30;671;798;154;41.28;-30.95;29.1;3.5;88;23.7;1012.1;7.0
318;11:30;768;871;148;46.36;-12.54;30.7;3.1;88;17.9;1011.1;6.7
318;12:30;778;878;147;46.89;8.08;31.6;2.5;88;15.1;1010.1;6.1
318;13:30;703;829;149;42.73;27.23;32.0;2.1;81;13.5;1009.5;6.0
318;14:30;570;766;138;34.90;42.52;32.0;1.8;65;12.8;1009.2;6.1
318;15:30;383;624;124;24.69;53.99;31.6;1.7;46;13.2;1008.8;6.6
318;16:30;189;491;74;13.09;62.67;30.0;1.9;24;15.7;1008.8;7.5
318;17:30;31;105;21;1.15;69.54;27.2;2.4;4;20.8;1009.1;8.2
318;18:30;0;0;0;-12.45;75.30;25.1;3.1;358;27.4;1009.8;8.8
318;19:30;0;0;0;-25.94;80.49;23.7;3.5;269;35.1;1010.5;9.5
318;20:30;0;0;0;-39.51;85.63;22.7;3.6;4;42.5;1010.5;10.3
318;21:30;0;0;0;-53.17;91.51;21.9;3.5;12;48.3;1010.5;10.9
318;22:30;0;0;0;-66.76;100.53;21.3;3.4;22;52.4;1010.5;11.5
318;23:30;0;0;0;-79.21;128.61;20.8;3.2;34;54.4;1010.2;11.9
319;0:30;0;0;0;-81.11;-143.61;20.3;3.0;46;54.7;1009.7;11.9
319;1:30;0;0;0;-69.69;-103.75;19.9;2.9;55;54.4;1009.7;11.9
319;2:30;0;0;0;-56.18;-93.08;19.4;2.9;61;53.5;1009.7;11.9
319;3:30;0;0;0;-42.56;-86.68;18.8;3.1;65;52.4;1009.9;11.7
319;4:30;0;0;0;-29.03;-81.34;18.3;3.1;70;50.8;1010.4;11.5
319;5:30;0;0;0;-15.61;-76.24;17.7;3.2;76;48.9;1010.9;11.4
319;6:30;12;42;10;-2.17;-70.67;17.6;3.2;84;46.0;1011.6;11.4
319;7:30;139;376;66;10.26;-64.11;19.4;3.6;94;39.6;1012.0;11.4
319;8:30;329;547;126;22.04;-55.91;22.3;3.9;100;32.7;1012.5;11.3
319;9:30;496;601;178;32.60;-45.17;25.4;3.3;92;28.0;1012.5;10.8
319;10:30;655;722;189;41.03;-30.84;28.9;3.4;77;22.9;1012.1;10.0
319;11:30;755;829;166;46.10;-12.53;30.8;3.2;79;17.9;1011.1;9.4
319;12:30;761;833;166;46.65;7.97;31.9;2.7;79;14.2;1010.1;9.3
319;13:30;689;782;168;42.52;27.02;32.4;2.1;70;12.2;1009.3;9.6
319;14:30;559;721;155;34.73;42.27;32.5;1.7;46;12.2;1008.6;10.3
319;15:30;386;639;123;24.57;53.74;32.0;1.9;13;13.6;1008.6;11.2
319;16:30;183;449;77;12.99;62.42;29.9;2.4;350;16.7;1008.6;12.2
319;17:30;30;92;21;1.06;69.29;26.4;3.2;341;24.7;1008.9;13.2
319;18:30;0;0;0;-12.51;75.04;24.4;3.9;342;35.8;1009.5;14.3
319;19:30;0;0;0;-25.98;80.20;23.3;4.0;346;47.4;1009.5;15.3
319;20:30;0;0;0;-39.54;85.29;22.6;3.8;351;57.2;1009.6;16.2
319;21:30;0;0;0;-53.20;91.08;22.1;3.5;354;64.1;1009.6;16.9
319;22:30;0;0;0;-66.80;99.85;21.7;3.2;357;68.1;1009.4;17.5
319;23:30;0;0;0;-79.34;127.42;21.4;2.9;181;69.9;1009.0;18.1
320;0:30;0;0;0;-81.32;-143.01;21.3;2.7;7;71.4;1008.6;18.6
320;1:30;0;0;0;-69.82;-103.08;21.2;2.5;13;72.3;1008.5;19.2
320;2:30;0;0;0;-56.29;-92.65;21.0;2.3;17;73.8;1008.6;19.7
320;3:30;0;0;0;-42.68;-86.37;20.8;2.1;24;75.6;1008.7;20.0
320;4:30;0;0;0;-29.16;-81.08;20.6;1.9;35;77.7;1009.0;19.9
320;5:30;0;0;0;-15.75;-76.01;20.2;1.7;53;79.7;1009.5;19.8
320;6:30;11;33;9;-2.33;-70.46;20.0;1.6;80;81.1;1010.0;19.6
320;7:30;131;311;71;10.10;-63.91;20.9;2.0;105;77.7;1010.8;19.5
320;8:30;327;523;132;21.86;-55.73;23.1;2.3;113;68.5;1011.3;19.4
320;9:30;511;647;169;32.38;-45.01;26.0;1.6;99;56.3;1011.4;19.6
320;10:30;652;723;188;40.79;-30.73;28.9;1.2;68;43.4;1011.1;19.9
320;11:30;732;762;194;45.85;-12.52;30.8;0.9;35;34.5;1010.1;20.2
320;12:30;741;766;194;46.41;7.85;32.0;1.2;259;30.2;1009.1;20.7
320;13:30;676;735;190;42.32;26.82;32.6;2.1;330;29.2;1008.5;21.3
320;14:30;548;668;174;34.57;42.03;32.5;2.9;327;29.6;1008.1;21.9
320;15:30;371;557;142;24.45;53.49;31.9;3.7;328;31.6;1007.9;22.0
320;16:30;173;370;86;12.90;62.18;30.1;4.0;329;37.0;1008.4;21.5
320;17:30;28;74;21;0.98;69.04;27.5;3.9;328;47.6;1008.8;21.1
320;18:30;0;0;0;-12.56;74.78;25.8;4.0;329;58.8;1009.4;20.6
320;19:30;0;0;0;-26.01;79.92;24.9;3.7;330;67.5;1009.8;20.1
320;20:30;0;0;0;-39.56;84.96;24.1;3.3;328;73.7;1010.2;19.7
320;21:30;0;0;0;-53.22;90.64;23.4;2.8;324;77.6;1010.0;19.6
320;22:30;0;0;0;-66.84;99.18;22.9;2.5;319;80.0;1009.4;19.9
320;23:30;0;0;0;-79.45;126.20;22.6;2.3;314;81.5;1009.0;19.9
321;0:30;0;0;0;-81.52;-142.42;22.4;2.1;310;82.1;1008.6;19.8
321;1:30;0;0;0;-69.96;-102.41;22.2;1.9;310;82.6;1008.5;19.8
321;2:30;0;0;0;-56.41;-92.23;22.1;1.8;313;83.4;1008.5;20.1
321;3:30;0;0;0;-42.79;-86.06;21.9;1.6;321;83.7;1008.6;20.7
321;4:30;0;0;0;-29.28;-80.83;21.9;1.5;332;83.5;1009.0;21.5
321;5:30;0;0;0;-15.88;-75.79;21.9;1.2;349;83.4;1009.8;22.1
321;6:30;10;21;9;-2.49;-70.26;22.0;1.0;12;83.2;1010.4;22.5
321;7:30;120;212;79;9.93;-63.72;22.9;1.0;41;79.2;1010.7;22.5
321;8:30;295;368;162;21.67;-55.55;24.9;1.3;52;70.2;1010.9;22.3
321;9:30;486;517;212;32.17;-44.86;26.9;1.5;47;59.8;1011.0;22.1
321;10:30;631;633;226;40.55;-30.63;28.6;1.3;48;50.9;1010.5;21.7
321;11:30;711;674;237;45.60;-12.52;30.0;0.9;39;43.4;1009.9;21.5
321;12:30;720;678;238;46.17;7.73;31.2;0.6;183;36.8;1009.0;21.5
321;13:30;656;646;230;42.12;26.62;32.0;0.8;315;32.8;1008.1;21.8
321;14:30;529;577;208;34.42;41.79;32.2;1.5;296;31.2;1007.6;22.3
321;15:30;354;461;166;24.33;53.25;32.0;2.1;293;31.2;1007.9;22.5
321;16:30;162;267;99;12.82;61.94;30.6;2.5;297;33.6;1008.5;22.2
321;17:30;26;51;21;0.91;68.80;28.1;2.7;308;39.5;1008.9;22.1
321;18:30;0;0;0;-12.61;74.53;26.3;3.1;320;47.6;1009.4;22.1
321;19:30;0;0;0;-26.04;79.64;25.1;3.1;332;55.5;1009.5;21.8
321;20:30;0;0;0;-39.58;84.63;24.2;3.0;345;62.5;1009.7;21.5
321;21:30;0;0;0;-53.24;90.22;23.5;2.7;180;68.4;1009.6;21.5
321;22:30;0;0;0;-66.86;98.52;22.9;2.6;17;73.3;1009.2;22.1
321;23:30;0;0;0;-79.56;124.96;22.4;2.4;35;77.0;1008.7;22.5
322;0:30;0;0;0;-81.72;-141.83;21.9;2.3;51;79.7;1008.7;22.5
322;1:30;0;0;0;-70.09;-101.76;21.4;2.3;65;82.0;1008.7;22.5
322;2:30;0;0;0;-56.52;-91.82;20.9;2.2;77;84.1;1008.7;22.3
322;3:30;0;0;0;-42.91;-85.75;20.5;2.3;87;85.6;1008.9;22.2
322;4:30;0;0;0;-29.40;-80.59;20.1;2.4;97;86.2;1009.4;22.3
322;5:30;0;0;0;-16.02;-75.58;19.6;2.6;106;85.6;1010.0;22.2
322;6:30;10;29;9;-2.65;-70.06;19.7;2.8;115;81.3;1010.6;22.1
322;7:30;124;286;70;9.77;-63.54;21.4;3.3;125;69.5;1010.7;22.0
322;8:30;312;477;137;21.48;-55.38;24.1;3.8;134;56.2;1011.0;21.9
322;9:30;495;605;179;31.96;-44.71;27.1;3.3;141;45.9;1011.1;21.7
322;10:30;641;700;196;40.32;-30.54;30.2;2.9;155;35.2;1010.5;21.4
322;11:30;718;729;207;45.35;-12.53;32.5;2.8;176;28.3;1010.0;21.1
322;12:30;726;732;208;45.94;7.61;33.5;2.9;187;25.4;1009.0;21.1
322;13:30;655;671;214;41.93;26.41;34.0;3.0;189;23.8;1008.1;21.1
322;14:30;502;511;217;34.27;41.56;34.0;3.0;187;22.7;1007.6;21.2
322;15:30;334;399;173;24.22;53.01;33.6;2.8;183;22.5;1007.6;20.9
322;16:30;164;334;88;12.74;61.70;31.9;2.3;180;23.4;1007.9;20.2
322;17:30;27;69;21;0.84;68.56;29.2;1.8;176;25.9;1008.5;19.6
322;18:30;0;0;0;-12.65;74.28;28.0;1.8;170;27.5;1009.0;19.0
322;19:30;0;0;0;-26.07;79.37;27.0;2.0;165;28.2;1009.7;18.2
322;20:30;0;0;0;-39.60;84.31;26.0;2.3;163;29.0;1009.6;17.7
322;21:30;0;0;0;-53.25;89.80;24.8;2.7;164;30.8;1009.7;17.2
322;22:30;0;0;0;-66.88;97.87;23.7;3.1;169;32.8;1009.7;16.8
322;23:30;0;0;0;-79.66;123.70;22.6;3.4;175;34.2;1009.7;16.4
323;0:30;0;0;0;-81.92;-141.24;21.7;3.8;180;35.3;1009.7;16.0
323;1:30;0;0;0;-70.22;-101.11;20.9;4.0;183;36.1;1009.7;15.8
323;2:30;0;0;0;-56.64;-91.41;20.3;4.2;184;37.0;1009.7;16.0
323;3:30;0;0;0;-43.03;-85.46;19.8;4.3;182;38.2;1009.7;16.5
323;4:30;0;0;0;-29.53;-80.35;19.3;4.4;178;40.0;1010.1;17.3
323;5:30;0;0;0;-16.15;-75.37;18.8;4.6;172;41.8;1011.1;18.0
323;6:30;10;30;9;-2.80;-69.87;18.7;5.3;166;43.1;1011.9;18.6
323;7:30;122;295;68;9.61;-63.36;19.8;6.0;162;42.0;1012.5;18.8
323;8:30;302;458;138;21.29;-55.22;22.0;6.1;163;38.3;1012.9;18.8
323;9:30;471;534;194;31.75;-44.57;25.4;6.0;170;33.8;1013.2;18.9
323;10:30;586;541;243;40.09;-30.46;28.9;5.9;180;28.7;1013.0;19.4
323;11:30;693;663;231;45.12;-12.53;31.3;4.9;186;24.8;1012.2;19.8
323;12:30;706;689;221;45.72;7.49;32.3;4.0;189;23.1;1011.3;20.1
323;13:30;634;628;224;41.74;26.21;32.7;3.1;194;22.8;1010.7;20.4
323;14:30;515;583;195;34.13;41.33;32.7;2.4;201;22.8;1010.5;20.8
323;15:30;355;514;148;24.12;52.77;32.4;1.8;215;23.1;1010.5;21.1
323;16:30;168;360;85;12.66;61.46;31.1;1.2;248;24.5;1010.7;21.1
323;17:30;27;72;20;0.78;68.32;29.0;1.3;298;27.9;1011.1;21.3
323;18:30;0;0;0;-12.68;74.03;27.5;1.9;324;31.8;1011.8;22.0
323;19:30;0;0;0;-26.09;79.10;26.2;2.3;338;36.2;1012.5;22.8
323;20:30;0;0;0;-39.61;83.99;25.2;2.4;350;41.3;1012.7;23.4
323;21:30;0;0;0;-53.25;89.39;24.3;2.4;92;45.8;1012.7;23.8
323;22:30;0;0;0;-66.90;97.23;23.6;2.3;17;49.4;1012.7;23.9
323;23:30;0;0;0;-79.74;122.42;22.9;2.2;31;52.4;1012.7;23.9
324;0:30;0;0;0;-82.11;-140.66;22.4;2.1;43;54.9;1012.6;23.8
324;1:30;0;0;0;-70.34;-100.48;22.0;2.0;51;56.6;1012.5;23.7
324;2:30;0;0;0;-56.75;-91.02;21.7;1.8;55;57.9;1012.5;23.6
324;3:30;0;0;0;-43.14;-85.17;21.4;1.6;59;58.9;1012.6;23.7
324;4:30;0;0;0;-29.65;-80.12;21.1;1.4;67;60.0;1013.0;24.1
324;5:30;0;0;0;-16.29;-75.17;20.7;1.3;82;61.0;1013.6;24.4
324;6:30;10;21;9;-2.95;-69.69;20.5;1.3;101;60.9;1014.0;24.4
324;7:30;113;223;72;9.44;-63.19;21.4;1.4;122;57.0;1014.9;24.4
324;8:30;274;335;154;21.11;-55.06;23.8;1.3;128;49.7;1015.5;24.5
324;9:30;446;433;222;31.54;-44.44;26.6;0.5;69;43.8;1015.7;24.9
324;10:30;613;596;235;39.86;-30.38;29.0;0.9;327;38.7;1015.6;25.6
324;11:30;699;679;228;44.88;-12.55;30.4;1.8;309;35.5;1015.1;26.0
324;12:30;676;588;264;45.50;7.37;31.1;2.8;310;35.0;1014.1;26.0
324;13:30;610;543;254;41.56;26.01;31.3;3.7;314;36.2;1013.6;26.3
324;14:30;474;434;233;33.99;41.10;31.0;4.4;319;38.3;1013.1;26.6
324;15:30;317;326;185;24.02;52.54;30.1;4.9;323;41.6;1012.6;27.1
324;16:30;124;127;97;12.60;61.23;28.6;5.3;326;47.4;1012.9;28.0
324;17:30;22;36;19;0.72;68.09;26.8;5.4;328;54.3;1013.7;28.2
324;18:30;0;0;0;-12.71;73.79;25.6;5.5;331;59.9;1014.3;27.5
324;19:30;0;0;0;-26.10;78.84;24.9;5.1;332;63.2;1014.8;26.6
324;20:30;0;0;0;-39.61;83.69;24.2;4.5;331;64.6;1015.5;25.6
324;21:30;0;0;0;-53.25;88.99;23.6;4.0;331;65.2;1015.2;24.6
324;22:30;0;0;0;-66.90;96.60;23.1;3.7;331;65.8;1014.6;23.6
324;23:30;0;0;0;-79.82;121.13;22.6;3.6;331;66.2;1014.5;22.9
325;0:30;0;0;0;-82.30;-140.09;22.1;3.6;330;67.1;1014.5;22.6
325;1:30;0;0;0;-70.47;-99.85;21.7;3.6;327;68.2;1014.5;22.3
325;2:30;0;0;0;-56.87;-90.64;21.4;3.7;325;69.2;1014.2;22.0
325;3:30;0;0;0;-43.26;-84.89;21.1;3.7;324;70.2;1013.7;21.9
325;4:30;0;0;0;-29.78;-79.89;20.8;3.7;323;71.2;1014.0;22.0
325;5:30;0;0;0;-16.43;-74.97;20.5;3.6;322;72.1;1014.5;21.9
325;6:30;3;1;2;-3.10;-69.51;20.7;3.3;322;71.0;1014.8;21.5
325;7:30;83;55;73;9.28;-63.03;22.5;3.4;323;63.7;1015.4;21.1
325;8:30;208;97;173;20.93;-54.91;25.1;4.0;322;53.7;1015.6;20.8
325;9:30;416;327;246;31.34;-44.32;26.6;4.1;317;47.8;1015.6;20.5
325;10:30;482;263;319;39.64;-30.31;27.9;4.1;310;43.2;1015.2;20.0
325;11:30;645;502;295;44.65;-12.57;28.9;4.5;303;39.4;1014.3;19.8
325;12:30;704;671;233;45.29;7.24;29.6;5.0;301;37.3;1013.3;19.8
325;13:30;642;642;223;41.39;25.81;29.7;5.3;302;36.6;1012.6;19.9
325;14:30;505;529;212;33.86;40.87;29.3;5.5;305;37.4;1012.1;20.2
325;15:30;332;400;171;23.92;52.31;28.5;5.6;309;39.5;1011.7;20.3
325;16:30;139;175;94;12.53;61.01;27.1;5.1;312;43.2;1012.1;20.1
325;17:30;12;6;11;0.68;67.86;25.2;4.0;317;48.9;1012.4;20.2
325;18:30;0;0;0;-12.74;73.55;23.8;3.3;321;54.3;1012.8;20.7
325;19:30;0;0;0;-26.11;78.58;23.0;2.8;323;57.7;1013.3;21.2
325;20:30;0;0;0;-39.61;83.38;22.4;2.3;322;60.1;1013.5;21.8
325;21:30;0;0;0;-53.25;88.60;22.0;1.9;319;61.7;1013.2;22.4
325;22:30;0;0;0;-66.90;95.99;21.8;1.5;316;62.1;1012.6;23.0
325;23:30;0;0;0;-79.88;119.83;21.8;1.0;309;61.5;1012.4;23.6
326;0:30;0;0;0;-82.48;-139.53;21.8;0.5;289;60.9;1012.0;23.9
326;1:30;0;0;0;-70.60;-99.24;21.6;0.3;239;61.0;1011.7;24.1
326;2:30;0;0;0;-56.98;-90.26;21.3;0.3;214;61.7;1011.7;24.3
326;3:30;0;0;0;-43.38;-84.62;21.0;0.4;216;62.8;1011.9;24.5
326;4:30;0;0;0;-29.90;-79.67;20.7;0.5;215;63.7;1012.4;24.4
326;5:30;0;0;0;-16.56;-74.79;20.3;0.6;208;64.8;1012.6;24.5
326;6:30;8;15;7;-3.25;-69.34;20.1;0.6;193;65.6;1013.0;24.9
326;7:30;102;167;72;9.12;-62.87;20.9;0.8;174;62.9;1013.6;25.5
326;8:30;281;349;157;20.74;-54.77;23.2;0.7;192;55.3;1013.7;26.4
326;9:30;457;465;218;31.14;-44.21;26.0;1.1;262;46.2;1013.7;26.6
326;10:30;594;558;245;39.42;-30.25;28.1;1.9;282;40.4;1013.4;25.9
326;11:30;672;599;259;44.43;-12.59;29.4;2.4;292;37.1;1012.5;25.7
326;12:30;682;605;261;45.09;7.12;30.2;2.6;299;35.7;1011.4;26.1
326;13:30;621;573;250;41.22;25.61;30.4;3.0;303;35.3;1010.7;26.2
326;14:30;499;494;228;33.73;40.64;30.3;3.3;307;35.9;1010.4;26.2
326;15:30;332;374;182;23.83;52.08;29.8;3.5;311;37.4;1010.4;26.9
326;16:30;148;221;97;12.47;60.78;28.5;3.3;317;41.1;1010.6;28.8
326;17:30;23;37;20;0.63;67.64;26.5;3.0;328;47.8;1011.1;30.3
326;18:30;0;0;0;-12.76;73.32;25.1;3.0;339;55.0;1011.6;31.3
326;19:30;0;0;0;-26.11;78.33;24.3;3.1;347;60.9;1012.1;31.6
326;20:30;0;0;0;-39.60;83.09;23.6;2.9;351;66.2;1012.5;31.5
326;21:30;0;0;0;-53.24;88.22;23.0;2.8;355;70.5;1012.5;31.5
326;22:30;0;0;0;-66.90;95.39;22.5;2.7;357;74.0;1012.2;31.5
326;23:30;0;0;0;-79.94;118.52;22.0;2.5;357;76.5;1011.7;31.4
327;0:30;0;0;0;-82.66;-138.98;21.7;2.3;355;78.0;1011.7;31.4
327;1:30;0;0;0;-70.72;-98.64;21.5;2.2;350;79.1;1011.9;31.3
327;2:30;0;0;0;-57.10;-89.90;21.3;2.2;346;80.0;1012.3;31.4
327;3:30;0;0;0;-43.50;-84.36;21.1;2.2;343;80.7;1012.3;31.6
327;4:30;0;0;0;-30.03;-79.46;20.9;2.1;341;81.0;1012.5;31.8
327;5:30;0;0;0;-16.70;-74.60;20.8;2.0;339;81.3;1012.9;32.2
327;6:30;7;12;7;-3.39;-69.18;21.0;1.8;338;79.9;1013.6;32.6
327;7:30;96;139;71;8.96;-62.72;22.4;1.9;337;74.1;1014.0;32.8
327;8:30;271;311;161;20.56;-54.64;24.5;2.5;333;64.6;1014.6;32.8
327;9:30;444;416;232;30.94;-44.10;26.1;3.0;323;57.8;1014.7;32.9
327;10:30;580;512;260;39.21;-30.19;27.3;3.4;313;53.0;1014.6;33.1
327;11:30;657;558;275;44.21;-12.62;28.2;4.1;306;49.7;1014.0;33.4
327;12:30;654;522;292;44.89;6.99;28.6;4.9;304;48.1;1013.0;34.2
327;13:30;607;523;268;41.06;25.42;28.6;5.6;305;47.9;1012.1;34.9
327;14:30;486;446;242;33.61;40.42;28.2;6.0;307;48.6;1011.7;35.2
327;15:30;322;338;186;23.75;51.86;27.3;6.3;309;50.7;1012.0;34.8
327;16:30;132;135;98;12.42;60.56;26.1;6.2;312;54.2;1012.4;34.3
327;17:30;18;15;17;0.59;67.42;24.8;5.7;315;58.3;1012.8;33.8
327;18:30;0;0;0;-12.77;73.10;23.9;5.2;317;61.5;1013.4;33.4
327;19:30;0;0;0;-26.11;78.08;23.3;4.8;315;63.7;1013.5;33.3
327;20:30;0;0;0;-39.59;82.80;23.0;4.5;311;64.5;1013.7;33.6
327;21:30;0;0;0;-53.22;87.85;22.7;4.3;306;64.9;1013.6;34.2
327;22:30;0;0;0;-66.88;94.80;22.4;4.3;303;65.6;1013.4;35.0
327;23:30;0;0;0;-79.98;117.22;22.1;4.5;302;66.5;1013.4;35.3
328;0:30;0;0;0;-82.83;-138.43;21.9;4.7;303;67.4;1013.0;34.3
328;1:30;0;0;0;-70.84;-98.05;21.7;4.8;305;68.2;1012.7;33.0
328;2:30;0;0;0;-57.21;-89.55;21.5;4.8;308;68.5;1012.9;31.9
328;3:30;0;0;0;-43.61;-84.10;21.3;4.7;310;69.1;1013.3;31.1
328;4:30;0;0;0;-30.15;-79.26;21.0;4.5;312;69.8;1013.5;31.1
328;5:30;0;0;0;-16.83;-74.43;20.6;4.1;313;70.6;1013.8;30.8
328;6:30;9;26;8;-3.54;-69.02;20.7;3.9;314;69.9;1014.3;30.5
328;7:30;110;271;63;8.81;-62.58;22.3;4.3;316;63.5;1014.5;29.9
328;8:30;298;491;127;20.39;-54.51;24.5;5.3;320;54.3;1014.9;29.2
328;9:30;445;474;210;30.74;-44.00;25.9;5.6;321;48.3;1015.0;28.5
328;10:30;586;576;228;39.00;-30.14;27.0;5.7;319;44.1;1014.5;28.0
328;11:30;698;732;197;44.00;-12.66;27.8;5.9;317;41.1;1014.1;27.4
328;12:30;710;744;195;44.70;6.86;28.3;6.3;314;39.9;1013.0;26.8
328;13:30;649;713;190;40.90;25.22;28.3;6.7;312;40.1;1012.3;25.9
328;14:30;526;648;173;33.50;40.20;27.9;7.1;312;41.4;1012.2;25.0
328;15:30;354;537;140;23.67;51.64;27.1;7.1;313;44.0;1012.2;24.2
328;16:30;163;352;83;12.37;60.35;25.7;6.7;314;48.3;1012.3;23.9
328;17:30;26;69;20;0.56;67.21;24.2;5.7;315;53.8;1012.4;23.4
328;18:30;0;0;0;-12.78;72.88;23.0;4.8;317;58.9;1012.9;22.4
328;19:30;0;0;0;-26.11;77.84;22.2;4.3;316;62.7;1013.5;21.5
328;20:30;0;0;0;-39.58;82.52;21.6;4.0;313;65.4;1013.5;20.5
328;21:30;0;0;0;-53.20;87.49;21.0;3.8;310;67.4;1013.5;19.9
328;22:30;0;0;0;-66.87;94.23;20.6;3.7;308;69.0;1013.4;19.8
328;23:30;0;0;0;-80.02;115.92;20.3;3.5;306;70.2;1013.0;19.5
329;0:30;0;0;0;-83.00;-137.90;20.0;3.3;304;71.0;1012.7;18.6
329;1:30;0;0;0;-70.96;-97.48;19.7;3.1;304;71.8;1012.6;17.7
329;2:30;0;0;0;-57.32;-89.20;19.5;2.7;308;72.2;1012.5;17.0
329;3:30;0;0;0;-43.73;-83.85;19.7;2.3;315;71.4;1012.6;16.7
329;4:30;0;0;0;-30.28;-79.07;20.0;1.7;326;69.6;1012.7;16.7
329;5:30;0;0;0;-16.97;-74.26;20.2;1.2;344;68.7;1013.1;17.0
329;6:30;2;3;2;-3.68;-68.87;20.2;0.8;6;68.7;1014.0;17.7
329;7:30;96;188;60;8.65;-62.44;21.0;0.7;18;66.1;1014.8;18.3
329;8:30;250;313;148;20.21;-54.39;22.9;0.9;9;59.5;1015.4;18.8
329;9:30;411;381;218;30.55;-43.91;24.6;1.4;357;52.9;1015.5;19.3
329;10:30;556;494;252;38.79;-30.10;26.0;1.6;355;48.1;1015.1;19.8
329;11:30;605;470;285;43.80;-12.70;27.1;1.7;349;44.5;1014.0;20.2
329;12:30;647;550;267;44.51;6.73;28.0;2.1;342;41.7;1013.0;20.3
329;13:30;609;588;230;40.76;25.03;28.5;2.6;337;39.8;1012.1;20.2
329;14:30;508;583;190;33.39;39.99;28.7;3.4;336;38.9;1011.7;20.1
329;15:30;294;283;177;23.60;51.42;28.2;4.1;337;39.9;1011.7;20.3
329;16:30;74;78;60;12.33;60.14;26.7;4.1;338;43.9;1012.0;20.9
329;17:30;20;35;17;0.54;67.00;24.7;3.5;340;50.5;1012.5;21.5
329;18:30;0;0;0;-12.79;72.66;23.4;3.3;344;56.1;1013.0;22.0
